asset_id,asset_type,asset_category
asset_7770,Laptop,IT
asset_7771,Server,IT
asset_7772,Laptop,IT
asset_7773,Laptop,IT
asset_7774,Laptop,IT
asset_7775,Laptop,IT
asset_7776,ECG,Medical
asset_7777,Server,IT
asset_7778,Infusion Pump,Medical
asset_7779,ECG,Medical
asset_7780,MRI Scanner,Medical
asset_7781,Server,IT
asset_7782,PC,IT
asset_7783,Laptop,IT
asset_7784,PC,IT
asset_7785,Laptop,IT
asset_7786,PC,IT
asset_7787,Laptop,IT
asset_7788,Laptop,IT
asset_7789,PC,IT
asset_7790,Laptop,IT
asset_7791,Server,IT
asset_7792,PC,IT
asset_7793,Server,IT
asset_7794,Laptop,IT
asset_7795,Laptop,IT
asset_7796,Server,IT
asset_7797,PC,IT
asset_7798,Laptop,IT
asset_7799,MRI Scanner,Medical
asset_7800,PC,IT
asset_7801,Laptop,IT
asset_7802,Laptop,IT
asset_7803,PC,IT
asset_7804,Infusion Pump,Medical
asset_7805,PC,IT
asset_7806,MRI Scanner,Medical
asset_7807,Laptop,IT
asset_7808,Server,IT
asset_7809,Infusion Pump,Medical
asset_7810,Laptop,IT
asset_7811,PC,IT
asset_7812,Server,IT
asset_7813,Infusion Pump,Medical
asset_7814,MRI Scanner,Medical
asset_7815,Laptop,IT
asset_7816,Server,IT
asset_7817,PC,IT
asset_7818,Laptop,IT
asset_7819,PC,IT
asset_7820,Server,IT
asset_7821,Laptop,IT
asset_7822,Server,IT
asset_7823,Server,IT
asset_7824,Laptop,IT
asset_7825,PC,IT
asset_7826,PC,IT
asset_7827,PC,IT
asset_7828,Laptop,IT
asset_7829,PC,IT
asset_7830,Infusion Pump,Medical
asset_7831,Infusion Pump,Medical
asset_7832,Laptop,IT
asset_7833,PC,IT
asset_7834,PC,IT
asset_7835,PC,IT
asset_7836,ECG,Medical
asset_7837,PC,IT
asset_7838,PC,IT
asset_7839,Laptop,IT
asset_7840,Server,IT
asset_7841,Infusion Pump,Medical
asset_7842,Laptop,IT
asset_7843,Laptop,IT
asset_7844,MRI Scanner,Medical
asset_7845,Server,IT
asset_7846,Laptop,IT
asset_7847,PC,IT
asset_7848,Laptop,IT
asset_7849,PC,IT
asset_7850,Laptop,IT
asset_7851,PC,IT
asset_7852,Server,IT
asset_7853,Laptop,IT
asset_7854,PC,IT
asset_7855,Server,IT
asset_7856,PC,IT
asset_7857,Laptop,IT
asset_7858,Laptop,IT
asset_7859,Laptop,IT
asset_7860,ECG,Medical
asset_7861,Laptop,IT
asset_7862,Infusion Pump,Medical
asset_7863,Server,IT
asset_7864,ECG,Medical
asset_7865,ECG,Medical
asset_7866,Laptop,IT
asset_7867,Laptop,IT
asset_7868,MRI Scanner,Medical
asset_7869,MRI Scanner,Medical
asset_7870,PC,IT
asset_7871,Server,IT
asset_7872,Infusion Pump,Medical
asset_7873,Server,IT
asset_7874,PC,IT
asset_7875,Server,IT
asset_7876,Laptop,IT
asset_7877,ECG,Medical
asset_7878,Laptop,IT
asset_7879,PC,IT
asset_7880,PC,IT
asset_7881,PC,IT
asset_7882,MRI Scanner,Medical
asset_7883,ECG,Medical
asset_7884,Infusion Pump,Medical
asset_7885,ECG,Medical
asset_7886,Server,IT
asset_7887,Laptop,IT
asset_7888,Server,IT
asset_7889,MRI Scanner,Medical
asset_7890,Infusion Pump,Medical
asset_7891,Laptop,IT
asset_7892,ECG,Medical
asset_7893,Infusion Pump,Medical
asset_7894,MRI Scanner,Medical
asset_7895,Server,IT
asset_7896,Laptop,IT
asset_7897,MRI Scanner,Medical
asset_7898,Server,IT
asset_7899,ECG,Medical
asset_7900,PC,IT
asset_7901,PC,IT
asset_7902,ECG,Medical
asset_7903,Laptop,IT
asset_7904,ECG,Medical
asset_7905,Laptop,IT
asset_7906,Infusion Pump,Medical
asset_7907,MRI Scanner,Medical
asset_7908,Server,IT
asset_7909,Laptop,IT
asset_7910,Laptop,IT
asset_7911,PC,IT
asset_7912,Laptop,IT
asset_7913,Laptop,IT
asset_7914,PC,IT
asset_7915,ECG,Medical
asset_7916,MRI Scanner,Medical
asset_7917,PC,IT
asset_7918,Laptop,IT
asset_7919,Laptop,IT
asset_7920,PC,IT
asset_7921,ECG,Medical
asset_7922,Infusion Pump,Medical
asset_7923,Laptop,IT
asset_7924,Laptop,IT
asset_7925,PC,IT
asset_7926,Server,IT
asset_7927,PC,IT
asset_7928,MRI Scanner,Medical
asset_7929,PC,IT
asset_7930,PC,IT
asset_7931,PC,IT
asset_7932,Server,IT
asset_7933,MRI Scanner,Medical
asset_7934,Laptop,IT
asset_7935,PC,IT
asset_7936,PC,IT
asset_7937,Laptop,IT
asset_7938,Server,IT
asset_7939,Server,IT
asset_7940,Server,IT
asset_7941,Laptop,IT
asset_7942,ECG,Medical
asset_7943,Infusion Pump,Medical
asset_7944,Laptop,IT
asset_7945,PC,IT
asset_7946,PC,IT
asset_7947,Laptop,IT
asset_7948,PC,IT
asset_7949,Infusion Pump,Medical
asset_7950,PC,IT
asset_7951,Server,IT
asset_7952,Laptop,IT
asset_7953,Server,IT
asset_7954,Server,IT
asset_7955,Server,IT
asset_7956,ECG,Medical
asset_7957,Server,IT
asset_7958,Server,IT
asset_7959,PC,IT
asset_7960,MRI Scanner,Medical
asset_7961,PC,IT
asset_7962,ECG,Medical
asset_7963,PC,IT
asset_7964,Laptop,IT
asset_7965,PC,IT
asset_7966,MRI Scanner,Medical
asset_7967,Laptop,IT
asset_7968,Server,IT
asset_7969,Server,IT
asset_7970,Infusion Pump,Medical
asset_7971,Laptop,IT
asset_7972,ECG,Medical
asset_7973,Infusion Pump,Medical
asset_7974,PC,IT
asset_7975,MRI Scanner,Medical
asset_7976,Server,IT
asset_7977,ECG,Medical
asset_7978,Server,IT
asset_7979,ECG,Medical
asset_7980,Server,IT
asset_7981,Server,IT
asset_7982,Infusion Pump,Medical
asset_7983,Server,IT
asset_7984,Laptop,IT
asset_7985,Laptop,IT
asset_7986,PC,IT
asset_7987,Server,IT
asset_7988,Laptop,IT
asset_7989,Infusion Pump,Medical
asset_7990,Laptop,IT
asset_7991,PC,IT
asset_7992,PC,IT
asset_7993,PC,IT
asset_7994,MRI Scanner,Medical
asset_7995,Laptop,IT
asset_7996,Laptop,IT
asset_7997,PC,IT
asset_7998,ECG,Medical
asset_7999,Laptop,IT
asset_8000,MRI Scanner,Medical
asset_8001,Server,IT
asset_8002,Server,IT
asset_8003,ECG,Medical
asset_8004,PC,IT
asset_8005,Server,IT
asset_8006,Infusion Pump,Medical
asset_8007,Server,IT
asset_8008,Laptop,IT
asset_8009,Laptop,IT
asset_8010,PC,IT
asset_8011,Server,IT
asset_8012,Server,IT
asset_8013,PC,IT
asset_8014,Server,IT
asset_8015,PC,IT
asset_8016,Server,IT
asset_8017,MRI Scanner,Medical
asset_8018,Server,IT
asset_8019,MRI Scanner,Medical
asset_8020,Laptop,IT
asset_8021,ECG,Medical
asset_8022,Infusion Pump,Medical
asset_8023,PC,IT
asset_8024,PC,IT
asset_8025,ECG,Medical
asset_8026,Laptop,IT
asset_8027,MRI Scanner,Medical
asset_8028,PC,IT
asset_8029,Laptop,IT
asset_8030,Server,IT
asset_8031,Laptop,IT
asset_8032,Laptop,IT
asset_8033,ECG,Medical
asset_8034,Server,IT
asset_8035,Server,IT
asset_8036,Server,IT
asset_8037,Laptop,IT
asset_8038,Infusion Pump,Medical
asset_8039,Infusion Pump,Medical
asset_8040,PC,IT
asset_8041,PC,IT
asset_8042,MRI Scanner,Medical
asset_8043,PC,IT
asset_8044,MRI Scanner,Medical
asset_8045,Infusion Pump,Medical
asset_8046,Server,IT
asset_8047,Laptop,IT
asset_8048,ECG,Medical
asset_8049,MRI Scanner,Medical
asset_8050,Server,IT
asset_8051,Laptop,IT
asset_8052,Laptop,IT
asset_8053,Server,IT
asset_8054,Laptop,IT
asset_8055,ECG,Medical
asset_8056,Server,IT
asset_8057,ECG,Medical
asset_8058,PC,IT
asset_8059,Laptop,IT
asset_8060,Server,IT
asset_8061,Server,IT
asset_8062,Laptop,IT
asset_8063,PC,IT
asset_8064,MRI Scanner,Medical
asset_8065,Laptop,IT
asset_8066,PC,IT
asset_8067,PC,IT
asset_8068,Server,IT
asset_8069,PC,IT
asset_8070,MRI Scanner,Medical
asset_8071,ECG,Medical
asset_8072,Server,IT
asset_8073,Laptop,IT
asset_8074,ECG,Medical
asset_8075,PC,IT
asset_8076,PC,IT
asset_8077,Infusion Pump,Medical
asset_8078,MRI Scanner,Medical
asset_8079,Laptop,IT
asset_8080,PC,IT
asset_8081,Infusion Pump,Medical
asset_8082,Infusion Pump,Medical
asset_8083,PC,IT
asset_8084,Server,IT
asset_8085,Server,IT
asset_8086,PC,IT
asset_8087,PC,IT
asset_8088,ECG,Medical
asset_8089,PC,IT
asset_8090,Laptop,IT
asset_8091,Server,IT
asset_8092,Laptop,IT
asset_8093,MRI Scanner,Medical
asset_8094,Server,IT
asset_8095,Laptop,IT
asset_8096,ECG,Medical
asset_8097,Server,IT
asset_8098,Laptop,IT
asset_8099,PC,IT
asset_8100,Server,IT
asset_8101,Infusion Pump,Medical
asset_8102,PC,IT
asset_8103,MRI Scanner,Medical
asset_8104,Laptop,IT
asset_8105,PC,IT
asset_8106,Server,IT
asset_8107,MRI Scanner,Medical
asset_8108,PC,IT
asset_8109,ECG,Medical
asset_8110,Infusion Pump,Medical
asset_8111,Server,IT
asset_8112,Server,IT
asset_8113,Laptop,IT
asset_8114,PC,IT
asset_8115,Infusion Pump,Medical
asset_8116,Laptop,IT
asset_8117,Server,IT
asset_8118,Server,IT
asset_8119,Laptop,IT
asset_8120,PC,IT
asset_8121,ECG,Medical
asset_8122,Laptop,IT
asset_8123,Laptop,IT
asset_8124,PC,IT
asset_8125,Laptop,IT
asset_8126,Server,IT
asset_8127,ECG,Medical
asset_8128,Laptop,IT
asset_8129,MRI Scanner,Medical
asset_8130,ECG,Medical
asset_8131,Server,IT
asset_8132,Server,IT
asset_8133,Server,IT
asset_8134,Laptop,IT
asset_8135,MRI Scanner,Medical
asset_8136,Server,IT
asset_8137,Laptop,IT
asset_8138,MRI Scanner,Medical
asset_8139,PC,IT
asset_8140,ECG,Medical
asset_8141,Infusion Pump,Medical
asset_8142,PC,IT
asset_8143,Laptop,IT
asset_8144,Laptop,IT
asset_8145,Laptop,IT
asset_8146,PC,IT
asset_8147,Server,IT
asset_8148,PC,IT
asset_8149,PC,IT
asset_8150,Server,IT
asset_8151,Laptop,IT
asset_8152,ECG,Medical
asset_8153,Laptop,IT
asset_8154,Server,IT
asset_8155,Server,IT
asset_8156,Infusion Pump,Medical
asset_8157,Laptop,IT
asset_8158,PC,IT
asset_8159,Server,IT
asset_8160,Laptop,IT
asset_8161,Laptop,IT
asset_8162,Server,IT
asset_8163,Server,IT
asset_8164,Server,IT
asset_8165,Laptop,IT
asset_8166,Server,IT
asset_8167,Server,IT
asset_8168,Laptop,IT
asset_8169,Infusion Pump,Medical
asset_8170,PC,IT
asset_8171,PC,IT
asset_8172,Laptop,IT
asset_8173,Server,IT
asset_8174,PC,IT
asset_8175,Laptop,IT
asset_8176,PC,IT
asset_8177,ECG,Medical
asset_8178,PC,IT
asset_8179,Server,IT
asset_8180,PC,IT
asset_8181,PC,IT
asset_8182,Laptop,IT
asset_8183,Infusion Pump,Medical
asset_8184,Laptop,IT
asset_8185,Laptop,IT
asset_8186,PC,IT
asset_8187,Infusion Pump,Medical
asset_8188,ECG,Medical
asset_8189,Infusion Pump,Medical
asset_8190,Server,IT
asset_8191,Server,IT
asset_8192,PC,IT
asset_8193,Server,IT
asset_8194,Laptop,IT
asset_8195,PC,IT
asset_8196,Server,IT
asset_8197,Infusion Pump,Medical
asset_8198,Server,IT
asset_8199,Server,IT
asset_8200,Laptop,IT
asset_8201,Server,IT
asset_8202,ECG,Medical
asset_8203,Server,IT
asset_8204,Server,IT
asset_8205,Server,IT
asset_8206,Server,IT
asset_8207,Laptop,IT
asset_8208,Laptop,IT
asset_8209,Laptop,IT
asset_8210,PC,IT
asset_8211,PC,IT
asset_8212,ECG,Medical
asset_8213,PC,IT
asset_8214,PC,IT
asset_8215,Server,IT
asset_8216,PC,IT
asset_8217,Laptop,IT
asset_8218,Infusion Pump,Medical
asset_8219,ECG,Medical
asset_8220,Laptop,IT
asset_8221,ECG,Medical
asset_8222,Laptop,IT
asset_8223,PC,IT
asset_8224,PC,IT
asset_8225,Laptop,IT
asset_8226,PC,IT
asset_8227,Laptop,IT
asset_8228,Laptop,IT
asset_8229,Infusion Pump,Medical
asset_8230,Infusion Pump,Medical
asset_8231,Server,IT
asset_8232,Laptop,IT
asset_8233,Server,IT
asset_8234,Server,IT
asset_8235,PC,IT
asset_8236,Server,IT
asset_8237,PC,IT
asset_8238,Server,IT
asset_8239,PC,IT
asset_8240,Laptop,IT
asset_8241,PC,IT
asset_8242,Infusion Pump,Medical
asset_8243,MRI Scanner,Medical
asset_8244,ECG,Medical
asset_8245,ECG,Medical
asset_8246,ECG,Medical
asset_8247,Server,IT
asset_8248,ECG,Medical
asset_8249,PC,IT
asset_8250,Server,IT
asset_8251,Infusion Pump,Medical
asset_8252,PC,IT
asset_8253,Server,IT
asset_8254,Laptop,IT
asset_8255,Server,IT
asset_8256,Server,IT
asset_8257,PC,IT
asset_8258,MRI Scanner,Medical
asset_8259,PC,IT
asset_8260,PC,IT
asset_8261,ECG,Medical
asset_8262,ECG,Medical
asset_8263,PC,IT
asset_8264,Laptop,IT
asset_8265,Infusion Pump,Medical
asset_8266,Laptop,IT
asset_8267,Laptop,IT
asset_8268,PC,IT
asset_8269,MRI Scanner,Medical
asset_8270,Infusion Pump,Medical
asset_8271,PC,IT
asset_8272,PC,IT
asset_8273,PC,IT
asset_8274,Server,IT
asset_8275,ECG,Medical
asset_8276,Laptop,IT
asset_8277,Laptop,IT
asset_8278,Infusion Pump,Medical
asset_8279,Server,IT
asset_8280,Laptop,IT
asset_8281,Server,IT
asset_8282,Infusion Pump,Medical
asset_8283,Laptop,IT
asset_8284,PC,IT
asset_8285,PC,IT
asset_8286,Infusion Pump,Medical
asset_8287,MRI Scanner,Medical
asset_8288,PC,IT
asset_8289,PC,IT
asset_8290,Server,IT
asset_8291,ECG,Medical
asset_8292,ECG,Medical
asset_8293,Infusion Pump,Medical
asset_8294,Laptop,IT
asset_8295,Laptop,IT
asset_8296,PC,IT
asset_8297,PC,IT
asset_8298,Infusion Pump,Medical
asset_8299,Server,IT
asset_8300,PC,IT
asset_8301,MRI Scanner,Medical
asset_8302,Server,IT
asset_8303,Infusion Pump,Medical
asset_8304,Laptop,IT
asset_8305,Infusion Pump,Medical
asset_8306,MRI Scanner,Medical
asset_8307,PC,IT
asset_8308,Laptop,IT
asset_8309,Server,IT
asset_8310,Server,IT
asset_8311,Infusion Pump,Medical
asset_8312,PC,IT
asset_8313,MRI Scanner,Medical
asset_8314,PC,IT
asset_8315,MRI Scanner,Medical
asset_8316,Laptop,IT
asset_8317,PC,IT
asset_8318,PC,IT
asset_8319,Server,IT
asset_8320,Server,IT
asset_8321,ECG,Medical
asset_8322,PC,IT
asset_8323,Laptop,IT
asset_8324,PC,IT
asset_8325,PC,IT
asset_8326,PC,IT
asset_8327,PC,IT
asset_8328,PC,IT
asset_8329,Laptop,IT
asset_8330,Laptop,IT
asset_8331,Server,IT
asset_8332,Infusion Pump,Medical
asset_8333,Laptop,IT
asset_8334,ECG,Medical
asset_8335,Laptop,IT
asset_8336,Laptop,IT
asset_8337,Laptop,IT
asset_8338,Laptop,IT
asset_8339,PC,IT
asset_8340,Laptop,IT
asset_8341,PC,IT
asset_8342,PC,IT
asset_8343,PC,IT
asset_8344,Laptop,IT
asset_8345,Laptop,IT
asset_8346,PC,IT
asset_8347,Laptop,IT
asset_8348,Laptop,IT
asset_8349,PC,IT
asset_8350,PC,IT
asset_8351,Server,IT
asset_8352,Infusion Pump,Medical
asset_8353,Laptop,IT
asset_8354,Laptop,IT
asset_8355,PC,IT
asset_8356,MRI Scanner,Medical
asset_8357,ECG,Medical
asset_8358,MRI Scanner,Medical
asset_8359,MRI Scanner,Medical
asset_8360,Laptop,IT
asset_8361,Laptop,IT
asset_8362,Server,IT
asset_8363,Server,IT
asset_8364,MRI Scanner,Medical
asset_8365,PC,IT
asset_8366,Server,IT
asset_8367,ECG,Medical
asset_8368,Laptop,IT
asset_8369,ECG,Medical
asset_8370,Laptop,IT
asset_8371,Server,IT
asset_8372,Laptop,IT
asset_8373,Laptop,IT
asset_8374,Server,IT
asset_8375,Laptop,IT
asset_8376,PC,IT
asset_8377,Laptop,IT
asset_8378,MRI Scanner,Medical
asset_8379,Infusion Pump,Medical
asset_8380,Laptop,IT
asset_8381,Laptop,IT
asset_8382,Laptop,IT
asset_8383,PC,IT
asset_8384,Laptop,IT
asset_8385,ECG,Medical
asset_8386,PC,IT
asset_8387,Server,IT
asset_8388,MRI Scanner,Medical
asset_8389,Infusion Pump,Medical
asset_8390,MRI Scanner,Medical
asset_8391,PC,IT
asset_8392,Server,IT
asset_8393,PC,IT
asset_8394,ECG,Medical
asset_8395,Laptop,IT
asset_8396,PC,IT
asset_8397,ECG,Medical
asset_8398,Server,IT
asset_8399,Laptop,IT
asset_8400,Laptop,IT
asset_8401,PC,IT
asset_8402,PC,IT
asset_8403,Server,IT
asset_8404,Laptop,IT
asset_8405,Laptop,IT
asset_8406,Server,IT
asset_8407,Server,IT
asset_8408,Laptop,IT
asset_8409,PC,IT
asset_8410,PC,IT
asset_8411,PC,IT
asset_8412,Server,IT
asset_8413,Server,IT
asset_8414,Server,IT
asset_8415,Server,IT
asset_8416,PC,IT
asset_8417,PC,IT
asset_8418,ECG,Medical
asset_8419,PC,IT
asset_8420,Laptop,IT
asset_8421,Infusion Pump,Medical
asset_8422,Server,IT
asset_8423,PC,IT
asset_8424,Server,IT
asset_8425,Infusion Pump,Medical
asset_8426,Server,IT
asset_8427,PC,IT
asset_8428,PC,IT
asset_8429,Server,IT
asset_8430,MRI Scanner,Medical
asset_8431,PC,IT
asset_8432,Laptop,IT
asset_8433,Laptop,IT
asset_8434,PC,IT
asset_8435,Laptop,IT
asset_8436,Infusion Pump,Medical
asset_8437,PC,IT
asset_8438,PC,IT
asset_8439,Laptop,IT
asset_8440,Infusion Pump,Medical
asset_8441,ECG,Medical
asset_8442,Infusion Pump,Medical
asset_8443,Laptop,IT
asset_8444,Server,IT
asset_8445,ECG,Medical
asset_8446,PC,IT
asset_8447,Laptop,IT
asset_8448,Laptop,IT
asset_8449,PC,IT
asset_8450,Server,IT
asset_8451,PC,IT
asset_8452,Server,IT
asset_8453,PC,IT
asset_8454,Server,IT
asset_8455,MRI Scanner,Medical
asset_8456,PC,IT
asset_8457,Server,IT
asset_8458,Infusion Pump,Medical
asset_8459,Server,IT
asset_8460,PC,IT
asset_8461,Server,IT
asset_8462,PC,IT
asset_8463,Server,IT
asset_8464,PC,IT
asset_8465,MRI Scanner,Medical
asset_8466,Server,IT
asset_8467,PC,IT
asset_8468,PC,IT
asset_8469,Server,IT
asset_8470,PC,IT
asset_8471,Server,IT
asset_8472,Laptop,IT
asset_8473,Laptop,IT
asset_8474,Laptop,IT
asset_8475,ECG,Medical
asset_8476,Server,IT
asset_8477,Laptop,IT
asset_8478,PC,IT
asset_8479,ECG,Medical
asset_8480,Laptop,IT
asset_8481,PC,IT
asset_8482,Server,IT
asset_8483,PC,IT
asset_8484,Server,IT
asset_8485,Server,IT
asset_8486,ECG,Medical
asset_8487,PC,IT
asset_8488,Infusion Pump,Medical
asset_8489,Laptop,IT
asset_8490,Laptop,IT
asset_8491,MRI Scanner,Medical
asset_8492,PC,IT
asset_8493,PC,IT
asset_8494,ECG,Medical
asset_8495,Server,IT
asset_8496,ECG,Medical
asset_8497,ECG,Medical
asset_8498,Infusion Pump,Medical
asset_8499,Laptop,IT
asset_8500,ECG,Medical
asset_8501,Server,IT
asset_8502,Infusion Pump,Medical
asset_8503,Laptop,IT
asset_8504,Laptop,IT
asset_8505,Laptop,IT
asset_8506,PC,IT
asset_8507,Server,IT
asset_8508,PC,IT
asset_8509,Laptop,IT
asset_8510,Laptop,IT
asset_8511,Laptop,IT
asset_8512,Laptop,IT
asset_8513,Laptop,IT
asset_8514,Server,IT
asset_8515,Server,IT
asset_8516,Server,IT
asset_8517,Server,IT
asset_8518,PC,IT
asset_8519,Laptop,IT
asset_8520,MRI Scanner,Medical
asset_8521,Infusion Pump,Medical
asset_8522,Server,IT
asset_8523,Infusion Pump,Medical
asset_8524,Server,IT
asset_8525,PC,IT
asset_8526,MRI Scanner,Medical
asset_8527,Server,IT
asset_8528,Server,IT
asset_8529,MRI Scanner,Medical
asset_8530,PC,IT
asset_8531,PC,IT
asset_8532,Infusion Pump,Medical
asset_8533,Server,IT
asset_8534,MRI Scanner,Medical
asset_8535,Server,IT
asset_8536,PC,IT
asset_8537,Server,IT
asset_8538,Server,IT
asset_8539,Laptop,IT
asset_8540,PC,IT
asset_8541,Laptop,IT
asset_8542,ECG,Medical
asset_8543,Laptop,IT
asset_8544,Server,IT
asset_8545,Laptop,IT
asset_8546,Laptop,IT
asset_8547,Laptop,IT
asset_8548,Laptop,IT
asset_8549,Server,IT
asset_8550,PC,IT
asset_8551,Laptop,IT
asset_8552,PC,IT
asset_8553,PC,IT
asset_8554,MRI Scanner,Medical
asset_8555,Server,IT
asset_8556,PC,IT
asset_8557,PC,IT
asset_8558,PC,IT
asset_8559,PC,IT
asset_8560,Laptop,IT
asset_8561,MRI Scanner,Medical
asset_8562,PC,IT
asset_8563,ECG,Medical
asset_8564,PC,IT
asset_8565,PC,IT
asset_8566,PC,IT
asset_8567,ECG,Medical
asset_8568,Laptop,IT
asset_8569,ECG,Medical
asset_8570,Server,IT
asset_8571,PC,IT
asset_8572,Infusion Pump,Medical
asset_8573,PC,IT
asset_8574,Server,IT
asset_8575,ECG,Medical
asset_8576,Laptop,IT
asset_8577,ECG,Medical
asset_8578,PC,IT
asset_8579,PC,IT
asset_8580,PC,IT
asset_8581,PC,IT
asset_8582,PC,IT
asset_8583,PC,IT
asset_8584,MRI Scanner,Medical
asset_8585,PC,IT
asset_8586,Server,IT
asset_8587,PC,IT
asset_8588,Laptop,IT
asset_8589,Laptop,IT
asset_8590,MRI Scanner,Medical
asset_8591,Laptop,IT
asset_8592,Infusion Pump,Medical
asset_8593,PC,IT
asset_8594,Infusion Pump,Medical
asset_8595,Infusion Pump,Medical
asset_8596,Laptop,IT
asset_8597,Laptop,IT
asset_8598,Server,IT
asset_8599,Infusion Pump,Medical
asset_8600,PC,IT
asset_8601,Laptop,IT
asset_8602,Server,IT
asset_8603,Infusion Pump,Medical
asset_8604,Server,IT
asset_8605,Server,IT
asset_8606,Server,IT
asset_8607,Laptop,IT
asset_8608,MRI Scanner,Medical
asset_8609,Server,IT
asset_8610,Server,IT
asset_8611,Laptop,IT
asset_8612,Laptop,IT
asset_8613,ECG,Medical
asset_8614,PC,IT
asset_8615,Server,IT
asset_8616,Laptop,IT
asset_8617,Server,IT
asset_8618,MRI Scanner,Medical
asset_8619,PC,IT
asset_8620,Laptop,IT
asset_8621,Infusion Pump,Medical
asset_8622,Server,IT
asset_8623,PC,IT
asset_8624,Server,IT
asset_8625,Infusion Pump,Medical
asset_8626,Laptop,IT
asset_8627,Server,IT
asset_8628,Server,IT
asset_8629,ECG,Medical
asset_8630,Laptop,IT
asset_8631,PC,IT
asset_8632,Laptop,IT
asset_8633,PC,IT
asset_8634,Server,IT
asset_8635,Server,IT
asset_8636,Laptop,IT
asset_8637,Server,IT
asset_8638,Server,IT
asset_8639,ECG,Medical
asset_8640,PC,IT
asset_8641,Laptop,IT
asset_8642,PC,IT
asset_8643,Laptop,IT
asset_8644,Infusion Pump,Medical
asset_8645,PC,IT
asset_8646,PC,IT
asset_8647,ECG,Medical
asset_8648,PC,IT
asset_8649,PC,IT
asset_8650,PC,IT
asset_8651,Laptop,IT
asset_8652,MRI Scanner,Medical
asset_8653,PC,IT
asset_8654,Server,IT
asset_8655,Infusion Pump,Medical
asset_8656,Server,IT
asset_8657,Laptop,IT
asset_8658,Server,IT
asset_8659,Laptop,IT
asset_8660,Infusion Pump,Medical
asset_8661,PC,IT
asset_8662,Server,IT
asset_8663,Laptop,IT
asset_8664,Laptop,IT
asset_8665,Server,IT
asset_8666,Laptop,IT
asset_8667,Laptop,IT
asset_8668,Laptop,IT
asset_8669,PC,IT
asset_8670,MRI Scanner,Medical
asset_8671,Server,IT
asset_8672,Server,IT
asset_8673,ECG,Medical
asset_8674,Server,IT
asset_8675,Laptop,IT
asset_8676,Server,IT
asset_8677,PC,IT
asset_8678,Laptop,IT
asset_8679,PC,IT
asset_8680,Server,IT
asset_8681,Server,IT
asset_8682,Server,IT
asset_8683,Laptop,IT
asset_8684,Server,IT
asset_8685,Server,IT
asset_8686,Infusion Pump,Medical
asset_8687,Server,IT
asset_8688,PC,IT
asset_8689,Server,IT
asset_8690,Laptop,IT
asset_8691,Laptop,IT
asset_8692,ECG,Medical
asset_8693,PC,IT
asset_8694,ECG,Medical
asset_8695,Infusion Pump,Medical
asset_8696,MRI Scanner,Medical
asset_8697,MRI Scanner,Medical
asset_8698,Server,IT
asset_8699,PC,IT
asset_8700,ECG,Medical
asset_8701,ECG,Medical
asset_8702,Server,IT
asset_8703,Infusion Pump,Medical
asset_8704,Server,IT
asset_8705,Laptop,IT
asset_8706,MRI Scanner,Medical
asset_8707,Server,IT
asset_8708,ECG,Medical
asset_8709,Server,IT
asset_8710,Server,IT
asset_8711,Laptop,IT
asset_8712,PC,IT
asset_8713,Server,IT
asset_8714,Laptop,IT
asset_8715,Server,IT
asset_8716,PC,IT
asset_8717,Server,IT
asset_8718,PC,IT
asset_8719,Server,IT
asset_8720,MRI Scanner,Medical
asset_8721,ECG,Medical
asset_8722,Laptop,IT
asset_8723,Laptop,IT
asset_8724,PC,IT
asset_8725,MRI Scanner,Medical
asset_8726,MRI Scanner,Medical
asset_8727,ECG,Medical
asset_8728,PC,IT
asset_8729,MRI Scanner,Medical
asset_8730,Server,IT
asset_8731,Infusion Pump,Medical
asset_8732,PC,IT
asset_8733,MRI Scanner,Medical
asset_8734,Laptop,IT
asset_8735,Laptop,IT
asset_8736,ECG,Medical
asset_8737,Server,IT
asset_8738,PC,IT
asset_8739,Laptop,IT
asset_8740,PC,IT
asset_8741,PC,IT
asset_8742,PC,IT
asset_8743,Server,IT
asset_8744,PC,IT
asset_8745,ECG,Medical
asset_8746,Laptop,IT
asset_8747,Laptop,IT
asset_8748,Server,IT
asset_8749,PC,IT
asset_8750,Laptop,IT
asset_8751,ECG,Medical
asset_8752,Server,IT
asset_8753,Laptop,IT
asset_8754,ECG,Medical
asset_8755,Laptop,IT
asset_8756,PC,IT
asset_8757,PC,IT
asset_8758,PC,IT
asset_8759,MRI Scanner,Medical
asset_8760,PC,IT
asset_8761,Infusion Pump,Medical
asset_8762,Infusion Pump,Medical
asset_8763,PC,IT
asset_8764,PC,IT
asset_8765,PC,IT
asset_8766,Laptop,IT
asset_8767,Server,IT
asset_8768,MRI Scanner,Medical
asset_8769,Infusion Pump,Medical
asset_8770,Laptop,IT
asset_8771,Laptop,IT
asset_8772,Laptop,IT
asset_8773,Server,IT
asset_8774,Server,IT
asset_8775,PC,IT
asset_8776,ECG,Medical
asset_8777,ECG,Medical
asset_8778,PC,IT
asset_8779,PC,IT
asset_8780,Laptop,IT
asset_8781,Laptop,IT
asset_8782,Infusion Pump,Medical
asset_8783,Laptop,IT
asset_8784,Laptop,IT
asset_8785,PC,IT
asset_8786,Infusion Pump,Medical
asset_8787,Server,IT
asset_8788,ECG,Medical
asset_8789,Infusion Pump,Medical
asset_8790,Laptop,IT
asset_8791,PC,IT
