asset_id,vuln_id
asset_7879,CVE-2024-1447
asset_7879,CVE-2024-1017
asset_7879,CVE-2024-1457
asset_7879,CVE-2024-1575
asset_7879,CVE-2024-1431
asset_7879,CVE-2024-1246
asset_7879,CVE-2024-1048
asset_7879,CVE-2024-1666
asset_7879,CVE-2024-1199
asset_7879,CVE-2024-1364
asset_7879,CVE-2024-1516
asset_7879,CVE-2024-1510
asset_7879,CVE-2024-1719
asset_7879,CVE-2024-1533
asset_7879,CVE-2024-1393
asset_7879,CVE-2024-1525
asset_7879,CVE-2024-1257
asset_7880,CVE-2024-1130
asset_7880,CVE-2024-1416
asset_7880,CVE-2024-1129
asset_7880,CVE-2024-1038
asset_7880,CVE-2024-1459
asset_7880,CVE-2024-1228
asset_7880,CVE-2024-1744
asset_7881,CVE-2024-1401
asset_7881,CVE-2024-1270
asset_7881,CVE-2024-1296
asset_7881,CVE-2024-1487
asset_7881,CVE-2024-1051
asset_7881,CVE-2024-1142
asset_7881,CVE-2024-1768
asset_7881,CVE-2024-1701
asset_7881,CVE-2024-1099
asset_7881,CVE-2024-1706
asset_7881,CVE-2024-1197
asset_7882,CVE-2024-1037
asset_7882,CVE-2024-1484
asset_7882,CVE-2024-1695
asset_7883,CVE-2024-1487
asset_7884,CVE-2024-1094
asset_7885,CVE-2024-1112
asset_7886,CVE-2024-1661
asset_7887,CVE-2024-1218
asset_7887,CVE-2024-1433
asset_7887,CVE-2024-1295
asset_7887,CVE-2024-1298
asset_7887,CVE-2024-1465
asset_7887,CVE-2024-1376
asset_7887,CVE-2024-1400
asset_7887,CVE-2024-1460
asset_7888,CVE-2024-1015
asset_7889,CVE-2024-1223
asset_7889,CVE-2024-1177
asset_7890,CVE-2024-1044
asset_7890,CVE-2024-1529
asset_7890,CVE-2024-1255
asset_7890,CVE-2024-1308
asset_7890,CVE-2024-1248
asset_7891,CVE-2024-1184
asset_7891,CVE-2024-1682
asset_7892,CVE-2024-1643
asset_7892,CVE-2024-1223
asset_7893,CVE-2024-1658
asset_7894,CVE-2024-1116
asset_7894,CVE-2024-1342
asset_7894,CVE-2024-1697
asset_7894,CVE-2024-1612
asset_7894,CVE-2024-1094
asset_7894,CVE-2024-1034
asset_7895,CVE-2024-1426
asset_7895,CVE-2024-1433
asset_7895,CVE-2024-1748
asset_7895,CVE-2024-1077
asset_7895,CVE-2024-1147
asset_7895,CVE-2024-1086
asset_7895,CVE-2024-1553
asset_7895,CVE-2024-1289
asset_7895,CVE-2024-1141
asset_7895,CVE-2024-1098
asset_7895,CVE-2024-1575
asset_7895,CVE-2024-1081
asset_7895,CVE-2024-1329
asset_7895,CVE-2024-1353
asset_7895,CVE-2024-1015
asset_7895,CVE-2024-1666
asset_7895,CVE-2024-1381
asset_7895,CVE-2024-1161
asset_7895,CVE-2024-1014
asset_7895,CVE-2024-1736
asset_7895,CVE-2024-1628
asset_7895,CVE-2024-1686
asset_7896,CVE-2024-1736
asset_7896,CVE-2024-1202
asset_7896,CVE-2024-1731
asset_7896,CVE-2024-1011
asset_7897,CVE-2024-1154
asset_7898,CVE-2024-1614
asset_7898,CVE-2024-1429
asset_7898,CVE-2024-1577
asset_7898,CVE-2024-1441
asset_7899,CVE-2024-1076
asset_7899,CVE-2024-1677
asset_7899,CVE-2024-1536
asset_7899,CVE-2024-1640
asset_7900,CVE-2024-1216
asset_7900,CVE-2024-1253
asset_7901,CVE-2024-1257
asset_7901,CVE-2024-1395
asset_7901,CVE-2024-1437
asset_7901,CVE-2024-1321
asset_7901,CVE-2024-1706
asset_7901,CVE-2024-1360
asset_7902,CVE-2024-1654
asset_7902,CVE-2024-1079
asset_7902,CVE-2024-1368
asset_7902,CVE-2024-1609
asset_7902,CVE-2024-1086
asset_7902,CVE-2024-1312
asset_7902,CVE-2024-1670
asset_7902,CVE-2024-1288
asset_7902,CVE-2024-1186
asset_7902,CVE-2024-1493
asset_7902,CVE-2024-1134
asset_7902,CVE-2024-1341
asset_7902,CVE-2024-1400
asset_7902,CVE-2024-1431
asset_7902,CVE-2024-1611
asset_7902,CVE-2024-1523
asset_7902,CVE-2024-1683
asset_7902,CVE-2024-1251
asset_7902,CVE-2024-1468
asset_7902,CVE-2024-1593
asset_7902,CVE-2024-1253
asset_7902,CVE-2024-1690
asset_7902,CVE-2024-1577
asset_7902,CVE-2024-1514
asset_7902,CVE-2024-1088
asset_7902,CVE-2024-1254
asset_7902,CVE-2024-1263
asset_7902,CVE-2024-1223
asset_7902,CVE-2024-1500
asset_7902,CVE-2024-1006
asset_7902,CVE-2024-1739
asset_7902,CVE-2024-1436
asset_7902,CVE-2024-1676
asset_7902,CVE-2024-1722
asset_7902,CVE-2024-1513
asset_7902,CVE-2024-1071
asset_7902,CVE-2024-1719
asset_7902,CVE-2024-1081
asset_7902,CVE-2024-1192
asset_7902,CVE-2024-1682
asset_7902,CVE-2024-1479
asset_7903,CVE-2024-1342
asset_7904,CVE-2024-1544
asset_7904,CVE-2024-1324
asset_7905,CVE-2024-1137
asset_7905,CVE-2024-1299
asset_7905,CVE-2024-1020
asset_7905,CVE-2024-1187
asset_7905,CVE-2024-1770
asset_7906,CVE-2024-1488
asset_7906,CVE-2024-1339
asset_7906,CVE-2024-1090
asset_7907,CVE-2024-1166
asset_7908,CVE-2024-1475
asset_7909,CVE-2024-1616
asset_7910,CVE-2024-1783
asset_7911,CVE-2024-1334
asset_7911,CVE-2024-1598
asset_7911,CVE-2024-1319
asset_7911,CVE-2024-1681
asset_7911,CVE-2024-1479
asset_7911,CVE-2024-1425
asset_7911,CVE-2024-1172
asset_7911,CVE-2024-1422
asset_7911,CVE-2024-1572
asset_7911,CVE-2024-1406
asset_7911,CVE-2024-1080
asset_7911,CVE-2024-1660
asset_7911,CVE-2024-1722
asset_7911,CVE-2024-1181
asset_7911,CVE-2024-1324
asset_7911,CVE-2024-1710
asset_7911,CVE-2024-1003
asset_7911,CVE-2024-1214
asset_7911,CVE-2024-1368
asset_7911,CVE-2024-1520
asset_7911,CVE-2024-1290
asset_7911,CVE-2024-1156
asset_7911,CVE-2024-1372
asset_7911,CVE-2024-1619
asset_7911,CVE-2024-1510
asset_7911,CVE-2024-1515
asset_7911,CVE-2024-1441
asset_7911,CVE-2024-1547
asset_7911,CVE-2024-1558
asset_7911,CVE-2024-1468
asset_7912,CVE-2024-1012
asset_7912,CVE-2024-1591
asset_7912,CVE-2024-1257
asset_7912,CVE-2024-1463
asset_7912,CVE-2024-1602
asset_7913,CVE-2024-1312
asset_7913,CVE-2024-1104
asset_7914,CVE-2024-1131
asset_7915,CVE-2024-1429
asset_7915,CVE-2024-1216
asset_7915,CVE-2024-1770
asset_7915,CVE-2024-1117
asset_7916,CVE-2024-1135
asset_7916,CVE-2024-1246
asset_7916,CVE-2024-1799
asset_7916,CVE-2024-1037
asset_7916,CVE-2024-1550
asset_7916,CVE-2024-1436
asset_7916,CVE-2024-1685
asset_7916,CVE-2024-1119
asset_7916,CVE-2024-1107
asset_7916,CVE-2024-1503
asset_7916,CVE-2024-1559
asset_7916,CVE-2024-1371
asset_7916,CVE-2024-1033
asset_7916,CVE-2024-1614
asset_7916,CVE-2024-1482
asset_7916,CVE-2024-1304
asset_7916,CVE-2024-1198
asset_7916,CVE-2024-1474
asset_7916,CVE-2024-1507
asset_7916,CVE-2024-1394
asset_7916,CVE-2024-1018
asset_7916,CVE-2024-1762
asset_7916,CVE-2024-1723
asset_7916,CVE-2024-1451
asset_7916,CVE-2024-1313
asset_7916,CVE-2024-1593
asset_7916,CVE-2024-1024
asset_7916,CVE-2024-1041
asset_7916,CVE-2024-1480
asset_7916,CVE-2024-1730
asset_7916,CVE-2024-1123
asset_7916,CVE-2024-1215
asset_7916,CVE-2024-1398
asset_7916,CVE-2024-1310
asset_7916,CVE-2024-1402
asset_7916,CVE-2024-1757
asset_7916,CVE-2024-1131
asset_7916,CVE-2024-1177
asset_7916,CVE-2024-1200
asset_7916,CVE-2024-1620
asset_7916,CVE-2024-1143
asset_7916,CVE-2024-1182
asset_7916,CVE-2024-1223
asset_7916,CVE-2024-1225
asset_7916,CVE-2024-1166
asset_7916,CVE-2024-1693
asset_7916,CVE-2024-1376
asset_7916,CVE-2024-1017
asset_7916,CVE-2024-1058
asset_7916,CVE-2024-1703
asset_7916,CVE-2024-1488
asset_7916,CVE-2024-1751
asset_7916,CVE-2024-1534
asset_7916,CVE-2024-1733
asset_7916,CVE-2024-1692
asset_7916,CVE-2024-1151
asset_7916,CVE-2024-1736
asset_7916,CVE-2024-1269
asset_7916,CVE-2024-1690
asset_7916,CVE-2024-1529
asset_7916,CVE-2024-1230
asset_7916,CVE-2024-1586
asset_7916,CVE-2024-1623
asset_7916,CVE-2024-1583
asset_7916,CVE-2024-1300
asset_7917,CVE-2024-1301
asset_7918,CVE-2024-1167
asset_7918,CVE-2024-1425
asset_7918,CVE-2024-1600
asset_7918,CVE-2024-1770
asset_7918,CVE-2024-1154
asset_7918,CVE-2024-1671
asset_7918,CVE-2024-1672
asset_7918,CVE-2024-1749
asset_7918,CVE-2024-1684
asset_7918,CVE-2024-1001
asset_7918,CVE-2024-1705
asset_7918,CVE-2024-1319
asset_7918,CVE-2024-1383
asset_7918,CVE-2024-1032
asset_7918,CVE-2024-1551
asset_7918,CVE-2024-1320
asset_7919,CVE-2024-1400
asset_7919,CVE-2024-1789
asset_7919,CVE-2024-1248
asset_7919,CVE-2024-1564
asset_7919,CVE-2024-1353
asset_7919,CVE-2024-1126
asset_7919,CVE-2024-1609
asset_7919,CVE-2024-1043
asset_7920,CVE-2024-1443
asset_7920,CVE-2024-1362
asset_7920,CVE-2024-1776
asset_7920,CVE-2024-1557
asset_7920,CVE-2024-1576
asset_7921,CVE-2024-1688
asset_7921,CVE-2024-1594
asset_7921,CVE-2024-1785
asset_7921,CVE-2024-1737
asset_7922,CVE-2024-1219
asset_7923,CVE-2024-1055
asset_7924,CVE-2024-1651
asset_7925,CVE-2024-1017
asset_7925,CVE-2024-1132
asset_7925,CVE-2024-1347
asset_7925,CVE-2024-1385
asset_7926,CVE-2024-1662
asset_7927,CVE-2024-1415
asset_7927,CVE-2024-1608
asset_7928,CVE-2024-1226
asset_7928,CVE-2024-1058
asset_7929,CVE-2024-1775
asset_7930,CVE-2024-1055
asset_7930,CVE-2024-1714
asset_7930,CVE-2024-1269
asset_7930,CVE-2024-1504
asset_7930,CVE-2024-1625
asset_7930,CVE-2024-1780
asset_7930,CVE-2024-1668
asset_7930,CVE-2024-1527
asset_7930,CVE-2024-1115
asset_7930,CVE-2024-1099
asset_7930,CVE-2024-1225
asset_7930,CVE-2024-1337
asset_7930,CVE-2024-1513
asset_7930,CVE-2024-1645
asset_7930,CVE-2024-1796
asset_7930,CVE-2024-1226
asset_7930,CVE-2024-1782
asset_7930,CVE-2024-1518
asset_7930,CVE-2024-1611
asset_7930,CVE-2024-1231
asset_7931,CVE-2024-1331
asset_7931,CVE-2024-1402
asset_7931,CVE-2024-1728
asset_7931,CVE-2024-1268
asset_7931,CVE-2024-1311
asset_7931,CVE-2024-1024
asset_7931,CVE-2024-1215
asset_7931,CVE-2024-1274
asset_7931,CVE-2024-1450
asset_7931,CVE-2024-1579
asset_7931,CVE-2024-1027
asset_7931,CVE-2024-1152
asset_7931,CVE-2024-1627
asset_7931,CVE-2024-1624
asset_7931,CVE-2024-1063
asset_7931,CVE-2024-1407
asset_7931,CVE-2024-1637
asset_7931,CVE-2024-1069
asset_7931,CVE-2024-1304
asset_7931,CVE-2024-1639
asset_7931,CVE-2024-1416
asset_7931,CVE-2024-1787
asset_7932,CVE-2024-1093
asset_7932,CVE-2024-1222
asset_7932,CVE-2024-1088
asset_7932,CVE-2024-1329
asset_7932,CVE-2024-1148
asset_7932,CVE-2024-1716
asset_7932,CVE-2024-1152
asset_7932,CVE-2024-1758
asset_7932,CVE-2024-1365
asset_7932,CVE-2024-1572
asset_7933,CVE-2024-1624
asset_7933,CVE-2024-1098
asset_7933,CVE-2024-1628
asset_7933,CVE-2024-1240
asset_7933,CVE-2024-1422
asset_7933,CVE-2024-1242
asset_7933,CVE-2024-1261
asset_7933,CVE-2024-1585
asset_7933,CVE-2024-1043
asset_7933,CVE-2024-1758
asset_7933,CVE-2024-1118
asset_7933,CVE-2024-1373
asset_7933,CVE-2024-1026
asset_7933,CVE-2024-1789
asset_7933,CVE-2024-1420
asset_7933,CVE-2024-1449
asset_7934,CVE-2024-1475
asset_7935,CVE-2024-1199
asset_7935,CVE-2024-1042
asset_7936,CVE-2024-1311
asset_7936,CVE-2024-1495
asset_7936,CVE-2024-1527
asset_7937,CVE-2024-1761
asset_7937,CVE-2024-1354
asset_7938,CVE-2024-1670
asset_7939,CVE-2024-1746
asset_7939,CVE-2024-1128
asset_7939,CVE-2024-1314
asset_7939,CVE-2024-1454
asset_7939,CVE-2024-1245
asset_7939,CVE-2024-1171
asset_7940,CVE-2024-1607
asset_7941,CVE-2024-1365
asset_7941,CVE-2024-1141
asset_7941,CVE-2024-1177
asset_7941,CVE-2024-1074
asset_7941,CVE-2024-1725
asset_7941,CVE-2024-1147
asset_7941,CVE-2024-1705
asset_7941,CVE-2024-1495
asset_7941,CVE-2024-1451
asset_7941,CVE-2024-1082
asset_7941,CVE-2024-1680
asset_7941,CVE-2024-1714
asset_7942,CVE-2024-1324
asset_7942,CVE-2024-1593
asset_7942,CVE-2024-1154
asset_7942,CVE-2024-1627
asset_7943,CVE-2024-1123
asset_7943,CVE-2024-1427
asset_7943,CVE-2024-1693
asset_7944,CVE-2024-1307
asset_7944,CVE-2024-1616
asset_7944,CVE-2024-1605
asset_7945,CVE-2024-1756
asset_7945,CVE-2024-1039
asset_7945,CVE-2024-1319
asset_7945,CVE-2024-1251
asset_7945,CVE-2024-1582
asset_7946,CVE-2024-1759
asset_7946,CVE-2024-1077
asset_7947,CVE-2024-1192
asset_7947,CVE-2024-1519
asset_7947,CVE-2024-1225
asset_7948,CVE-2024-1047
asset_7949,CVE-2024-1224
asset_7950,CVE-2024-1197
asset_7950,CVE-2024-1223
asset_7951,CVE-2024-1757
asset_7951,CVE-2024-1131
asset_7951,CVE-2024-1589
asset_7951,CVE-2024-1368
asset_7951,CVE-2024-1779
asset_7951,CVE-2024-1436
asset_7951,CVE-2024-1048
asset_7951,CVE-2024-1274
asset_7951,CVE-2024-1524
asset_7951,CVE-2024-1783
asset_7951,CVE-2024-1240
asset_7951,CVE-2024-1356
asset_7951,CVE-2024-1292
asset_7951,CVE-2024-1601
asset_7951,CVE-2024-1778
asset_7951,CVE-2024-1460
asset_7951,CVE-2024-1505
asset_7951,CVE-2024-1062
asset_7951,CVE-2024-1692
asset_7951,CVE-2024-1208
asset_7951,CVE-2024-1595
asset_7951,CVE-2024-1522
asset_7951,CVE-2024-1405
asset_7951,CVE-2024-1543
asset_7951,CVE-2024-1617
asset_7951,CVE-2024-1573
asset_7952,CVE-2024-1413
asset_7953,CVE-2024-1242
asset_7953,CVE-2024-1626
asset_7953,CVE-2024-1587
asset_7953,CVE-2024-1048
asset_7953,CVE-2024-1209
asset_7953,CVE-2024-1659
asset_7953,CVE-2024-1481
asset_7953,CVE-2024-1760
asset_7953,CVE-2024-1604
asset_7953,CVE-2024-1088
asset_7953,CVE-2024-1569
asset_7953,CVE-2024-1562
asset_7953,CVE-2024-1217
asset_7953,CVE-2024-1595
asset_7953,CVE-2024-1660
asset_7953,CVE-2024-1758
asset_7953,CVE-2024-1643
asset_7953,CVE-2024-1029
asset_7953,CVE-2024-1446
asset_7953,CVE-2024-1122
asset_7953,CVE-2024-1690
asset_7953,CVE-2024-1799
asset_7953,CVE-2024-1694
asset_7953,CVE-2024-1701
asset_7953,CVE-2024-1704
asset_7953,CVE-2024-1345
asset_7953,CVE-2024-1035
asset_7953,CVE-2024-1697
asset_7953,CVE-2024-1052
asset_7953,CVE-2024-1792
asset_7953,CVE-2024-1625
asset_7954,CVE-2024-1013
asset_7955,CVE-2024-1375
asset_7955,CVE-2024-1307
asset_7955,CVE-2024-1472
asset_7955,CVE-2024-1054
asset_7955,CVE-2024-1323
asset_7956,CVE-2024-1133
asset_7956,CVE-2024-1654
asset_7956,CVE-2024-1202
asset_7956,CVE-2024-1363
asset_7956,CVE-2024-1553
asset_7956,CVE-2024-1035
asset_7957,CVE-2024-1451
asset_7957,CVE-2024-1532
asset_7958,CVE-2024-1667
asset_7959,CVE-2024-1251
asset_7959,CVE-2024-1433
asset_7959,CVE-2024-1538
asset_7959,CVE-2024-1078
asset_7959,CVE-2024-1772
asset_7959,CVE-2024-1645
asset_7959,CVE-2024-1733
asset_7960,CVE-2024-1206
asset_7961,CVE-2024-1326
asset_7962,CVE-2024-1749
asset_7962,CVE-2024-1095
asset_7962,CVE-2024-1048
asset_7962,CVE-2024-1161
asset_7962,CVE-2024-1762
asset_7962,CVE-2024-1446
asset_7962,CVE-2024-1335
asset_7962,CVE-2024-1205
asset_7962,CVE-2024-1552
asset_7962,CVE-2024-1287
asset_7962,CVE-2024-1604
asset_7962,CVE-2024-1746
asset_7962,CVE-2024-1389
asset_7962,CVE-2024-1731
asset_7962,CVE-2024-1480
asset_7962,CVE-2024-1508
asset_7962,CVE-2024-1400
asset_7962,CVE-2024-1000
asset_7962,CVE-2024-1119
asset_7962,CVE-2024-1530
asset_7962,CVE-2024-1745
asset_7962,CVE-2024-1725
asset_7962,CVE-2024-1462
asset_7962,CVE-2024-1560
asset_7962,CVE-2024-1106
asset_7962,CVE-2024-1399
asset_7962,CVE-2024-1422
asset_7962,CVE-2024-1102
asset_7962,CVE-2024-1592
asset_7962,CVE-2024-1773
asset_7962,CVE-2024-1324
asset_7962,CVE-2024-1793
asset_7962,CVE-2024-1231
asset_7962,CVE-2024-1146
asset_7962,CVE-2024-1343
asset_7962,CVE-2024-1701
asset_7962,CVE-2024-1418
asset_7962,CVE-2024-1453
asset_7963,CVE-2024-1044
asset_7963,CVE-2024-1419
asset_7963,CVE-2024-1647
asset_7963,CVE-2024-1233
asset_7964,CVE-2024-1702
asset_7965,CVE-2024-1473
asset_7966,CVE-2024-1053
asset_7966,CVE-2024-1338
asset_7966,CVE-2024-1235
asset_7966,CVE-2024-1385
asset_7966,CVE-2024-1134
asset_7966,CVE-2024-1304
asset_7966,CVE-2024-1294
asset_7966,CVE-2024-1640
asset_7966,CVE-2024-1426
asset_7966,CVE-2024-1246
asset_7966,CVE-2024-1288
asset_7966,CVE-2024-1436
asset_7967,CVE-2024-1762
asset_7967,CVE-2024-1622
asset_7968,CVE-2024-1153
asset_7968,CVE-2024-1535
asset_7968,CVE-2024-1604
asset_7968,CVE-2024-1127
asset_7969,CVE-2024-1273
asset_7969,CVE-2024-1105
asset_7969,CVE-2024-1057
asset_7969,CVE-2024-1718
asset_7969,CVE-2024-1752
asset_7969,CVE-2024-1212
asset_7969,CVE-2024-1763
asset_7969,CVE-2024-1668
asset_7969,CVE-2024-1301
asset_7969,CVE-2024-1670
asset_7969,CVE-2024-1714
asset_7969,CVE-2024-1322
asset_7969,CVE-2024-1034
asset_7969,CVE-2024-1190
asset_7969,CVE-2024-1650
asset_7969,CVE-2024-1291
asset_7969,CVE-2024-1234
asset_7969,CVE-2024-1498
asset_7969,CVE-2024-1636
asset_7969,CVE-2024-1355
asset_7969,CVE-2024-1424
asset_7969,CVE-2024-1382
asset_7969,CVE-2024-1029
asset_7969,CVE-2024-1285
asset_7969,CVE-2024-1124
asset_7969,CVE-2024-1039
asset_7969,CVE-2024-1591
asset_7969,CVE-2024-1633
asset_7969,CVE-2024-1011
asset_7969,CVE-2024-1512
asset_7969,CVE-2024-1307
asset_7969,CVE-2024-1379
asset_7969,CVE-2024-1642
asset_7969,CVE-2024-1351
asset_7969,CVE-2024-1276
asset_7970,CVE-2024-1759
asset_7971,CVE-2024-1035
asset_7971,CVE-2024-1385
asset_7971,CVE-2024-1461
asset_7972,CVE-2024-1645
asset_7973,CVE-2024-1477
asset_7973,CVE-2024-1262
asset_7973,CVE-2024-1437
asset_7973,CVE-2024-1506
asset_7973,CVE-2024-1123
asset_7974,CVE-2024-1761
asset_7975,CVE-2024-1669
asset_7976,CVE-2024-1632
asset_7976,CVE-2024-1756
asset_7977,CVE-2024-1325
asset_7977,CVE-2024-1615
asset_7978,CVE-2024-1608
asset_7978,CVE-2024-1681
asset_7978,CVE-2024-1360
asset_7978,CVE-2024-1045
asset_7978,CVE-2024-1014
asset_7978,CVE-2024-1753
asset_7978,CVE-2024-1768
asset_7979,CVE-2024-1122
asset_7980,CVE-2024-1021
asset_7980,CVE-2024-1210
asset_7980,CVE-2024-1092
asset_7980,CVE-2024-1795
asset_7980,CVE-2024-1459
asset_7980,CVE-2024-1548
asset_7980,CVE-2024-1498
asset_7980,CVE-2024-1603
asset_7980,CVE-2024-1015
asset_7980,CVE-2024-1326
asset_7980,CVE-2024-1572
asset_7980,CVE-2024-1330
asset_7981,CVE-2024-1021
asset_7981,CVE-2024-1402
asset_7982,CVE-2024-1696
asset_7983,CVE-2024-1317
asset_7983,CVE-2024-1353
asset_7983,CVE-2024-1245
asset_7983,CVE-2024-1541
asset_7983,CVE-2024-1751
asset_7983,CVE-2024-1190
asset_7983,CVE-2024-1555
asset_7983,CVE-2024-1108
asset_7983,CVE-2024-1135
asset_7983,CVE-2024-1358
asset_7983,CVE-2024-1003
asset_7983,CVE-2024-1561
asset_7983,CVE-2024-1323
asset_7983,CVE-2024-1562
asset_7983,CVE-2024-1284
asset_7983,CVE-2024-1099
asset_7983,CVE-2024-1204
asset_7984,CVE-2024-1153
asset_7984,CVE-2024-1607
asset_7984,CVE-2024-1768
asset_7984,CVE-2024-1296
asset_7984,CVE-2024-1505
asset_7984,CVE-2024-1662
asset_7984,CVE-2024-1495
asset_7984,CVE-2024-1242
asset_7984,CVE-2024-1416
asset_7984,CVE-2024-1736
asset_7984,CVE-2024-1251
asset_7984,CVE-2024-1679
asset_7984,CVE-2024-1602
asset_7984,CVE-2024-1137
asset_7984,CVE-2024-1020
asset_7984,CVE-2024-1545
asset_7984,CVE-2024-1098
asset_7984,CVE-2024-1116
asset_7984,CVE-2024-1572
asset_7984,CVE-2024-1081
asset_7984,CVE-2024-1460
asset_7984,CVE-2024-1065
asset_7984,CVE-2024-1298
asset_7985,CVE-2024-1742
asset_7985,CVE-2024-1194
asset_7985,CVE-2024-1794
asset_7985,CVE-2024-1243
asset_7985,CVE-2024-1406
asset_7985,CVE-2024-1367
asset_7985,CVE-2024-1163
asset_7985,CVE-2024-1631
asset_7985,CVE-2024-1285
asset_7986,CVE-2024-1444
asset_7986,CVE-2024-1010
asset_7986,CVE-2024-1575
asset_7986,CVE-2024-1204
asset_7986,CVE-2024-1384
asset_7986,CVE-2024-1781
asset_7986,CVE-2024-1501
asset_7986,CVE-2024-1233
asset_7986,CVE-2024-1574
asset_7986,CVE-2024-1009
asset_7986,CVE-2024-1178
asset_7987,CVE-2024-1434
asset_7988,CVE-2024-1243
asset_7988,CVE-2024-1400
asset_7988,CVE-2024-1750
asset_7988,CVE-2024-1442
asset_7989,CVE-2024-1129
asset_7989,CVE-2024-1224
asset_7989,CVE-2024-1293
asset_7989,CVE-2024-1211
asset_7989,CVE-2024-1259
asset_7989,CVE-2024-1758
asset_7989,CVE-2024-1710
asset_7989,CVE-2024-1363
asset_7989,CVE-2024-1100
asset_7989,CVE-2024-1037
asset_7989,CVE-2024-1510
asset_7989,CVE-2024-1334
asset_7989,CVE-2024-1250
asset_7989,CVE-2024-1163
asset_7989,CVE-2024-1382
asset_7989,CVE-2024-1626
asset_7990,CVE-2024-1757
asset_7991,CVE-2024-1576
asset_7991,CVE-2024-1702
asset_7991,CVE-2024-1455
asset_7991,CVE-2024-1056
asset_7991,CVE-2024-1070
asset_7991,CVE-2024-1142
asset_7991,CVE-2024-1106
asset_7991,CVE-2024-1152
asset_7991,CVE-2024-1506
asset_7991,CVE-2024-1780
asset_7991,CVE-2024-1216
asset_7991,CVE-2024-1665
asset_7991,CVE-2024-1258
asset_7991,CVE-2024-1471
asset_7991,CVE-2024-1586
asset_7991,CVE-2024-1419
asset_7991,CVE-2024-1602
asset_7991,CVE-2024-1526
asset_7991,CVE-2024-1028
asset_7991,CVE-2024-1539
asset_7991,CVE-2024-1583
asset_7991,CVE-2024-1502
asset_7991,CVE-2024-1102
asset_7991,CVE-2024-1436
asset_7991,CVE-2024-1507
asset_7991,CVE-2024-1756
asset_7991,CVE-2024-1124
asset_7991,CVE-2024-1476
asset_7991,CVE-2024-1650
asset_7991,CVE-2024-1303
asset_7991,CVE-2024-1296
asset_7991,CVE-2024-1640
asset_7992,CVE-2024-1150
asset_7993,CVE-2024-1548
asset_7993,CVE-2024-1676
asset_7993,CVE-2024-1111
asset_7993,CVE-2024-1258
asset_7993,CVE-2024-1083
asset_7993,CVE-2024-1725
asset_7993,CVE-2024-1417
asset_7993,CVE-2024-1465
asset_7993,CVE-2024-1481
asset_7993,CVE-2024-1455
asset_7993,CVE-2024-1114
asset_7993,CVE-2024-1319
asset_7993,CVE-2024-1583
asset_7993,CVE-2024-1547
asset_7993,CVE-2024-1697
asset_7993,CVE-2024-1608
asset_7993,CVE-2024-1717
asset_7993,CVE-2024-1798
asset_7993,CVE-2024-1744
asset_7993,CVE-2024-1178
asset_7993,CVE-2024-1646
asset_7993,CVE-2024-1240
asset_7993,CVE-2024-1544
asset_7993,CVE-2024-1268
asset_7993,CVE-2024-1204
asset_7993,CVE-2024-1334
asset_7993,CVE-2024-1022
asset_7993,CVE-2024-1522
asset_7993,CVE-2024-1555
asset_7993,CVE-2024-1625
asset_7993,CVE-2024-1734
asset_7993,CVE-2024-1343
asset_7993,CVE-2024-1624
asset_7993,CVE-2024-1152
asset_7993,CVE-2024-1740
asset_7993,CVE-2024-1093
asset_7993,CVE-2024-1726
asset_7993,CVE-2024-1317
asset_7993,CVE-2024-1086
asset_7993,CVE-2024-1578
asset_7993,CVE-2024-1223
asset_7993,CVE-2024-1104
asset_7993,CVE-2024-1484
asset_7993,CVE-2024-1649
asset_7993,CVE-2024-1527
asset_7993,CVE-2024-1224
asset_7993,CVE-2024-1351
asset_7993,CVE-2024-1655
asset_7993,CVE-2024-1169
asset_7993,CVE-2024-1074
asset_7993,CVE-2024-1691
asset_7993,CVE-2024-1277
asset_7993,CVE-2024-1776
asset_7993,CVE-2024-1040
asset_7993,CVE-2024-1344
asset_7993,CVE-2024-1732
asset_7993,CVE-2024-1710
asset_7993,CVE-2024-1310
asset_7993,CVE-2024-1107
asset_7993,CVE-2024-1675
asset_7993,CVE-2024-1289
asset_7993,CVE-2024-1421
asset_7993,CVE-2024-1632
asset_7993,CVE-2024-1532
asset_7993,CVE-2024-1630
asset_7993,CVE-2024-1202
asset_7993,CVE-2024-1175
asset_7993,CVE-2024-1642
asset_7993,CVE-2024-1464
asset_7993,CVE-2024-1132
asset_7993,CVE-2024-1129
asset_7993,CVE-2024-1335
asset_7993,CVE-2024-1032
asset_7993,CVE-2024-1622
asset_7993,CVE-2024-1723
asset_7993,CVE-2024-1339
asset_7993,CVE-2024-1304
asset_7993,CVE-2024-1603
asset_7993,CVE-2024-1198
asset_7993,CVE-2024-1271
asset_7993,CVE-2024-1781
asset_7993,CVE-2024-1260
asset_7993,CVE-2024-1055
asset_7993,CVE-2024-1477
asset_7993,CVE-2024-1756
asset_7993,CVE-2024-1364
asset_7993,CVE-2024-1028
asset_7993,CVE-2024-1378
asset_7993,CVE-2024-1137
asset_7993,CVE-2024-1386
asset_7993,CVE-2024-1346
asset_7993,CVE-2024-1117
asset_7993,CVE-2024-1638
asset_7993,CVE-2024-1573
asset_7993,CVE-2024-1017
asset_7993,CVE-2024-1768
asset_7993,CVE-2024-1517
asset_7993,CVE-2024-1621
asset_7993,CVE-2024-1760
